GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median contract rent,Margin of Error; Median contract rent
1400000US42017104201,42017104201,"Census Tract 1042.01, Bucks County, Pennsylvania",1132,132
1400000US42017104203,42017104203,"Census Tract 1042.03, Bucks County, Pennsylvania",1115,60
1400000US42017104204,42017104204,"Census Tract 1042.04, Bucks County, Pennsylvania",1405,57
1400000US42017104301,42017104301,"Census Tract 1043.01, Bucks County, Pennsylvania",1686,654
1400000US42017104303,42017104303,"Census Tract 1043.03, Bucks County, Pennsylvania",2013,410
1400000US42017104304,42017104304,"Census Tract 1043.04, Bucks County, Pennsylvania",879,657
1400000US42017104400,42017104400,"Census Tract 1044, Bucks County, Pennsylvania",1129,109
1400000US42017104502,42017104502,"Census Tract 1045.02, Bucks County, Pennsylvania",1141,506
1400000US42017104503,42017104503,"Census Tract 1045.03, Bucks County, Pennsylvania",1451,334
1400000US42017104505,42017104505,"Census Tract 1045.05, Bucks County, Pennsylvania",2039,476
1400000US42017104506,42017104506,"Census Tract 1045.06, Bucks County, Pennsylvania",-,**
1400000US42017104601,42017104601,"Census Tract 1046.01, Bucks County, Pennsylvania",1405,267
1400000US42017104603,42017104603,"Census Tract 1046.03, Bucks County, Pennsylvania",569,482
1400000US42017104604,42017104604,"Census Tract 1046.04, Bucks County, Pennsylvania",1805,244
1400000US42017104701,42017104701,"Census Tract 1047.01, Bucks County, Pennsylvania",1170,79
1400000US42017104702,42017104702,"Census Tract 1047.02, Bucks County, Pennsylvania",1118,117
1400000US42017104703,42017104703,"Census Tract 1047.03, Bucks County, Pennsylvania",1106,253
1400000US42017104800,42017104800,"Census Tract 1048, Bucks County, Pennsylvania",1254,249
1400000US42017104901,42017104901,"Census Tract 1049.01, Bucks County, Pennsylvania",1676,827
1400000US42017104902,42017104902,"Census Tract 1049.02, Bucks County, Pennsylvania",1763,323
1400000US42017105003,42017105003,"Census Tract 1050.03, Bucks County, Pennsylvania",1850,1209
1400000US42017105004,42017105004,"Census Tract 1050.04, Bucks County, Pennsylvania",-,**
1400000US42017105006,42017105006,"Census Tract 1050.06, Bucks County, Pennsylvania",-,**
1400000US42017105008,42017105008,"Census Tract 1050.08, Bucks County, Pennsylvania",1376,119
1400000US42017105009,42017105009,"Census Tract 1050.09, Bucks County, Pennsylvania",1592,308
1400000US42017105010,42017105010,"Census Tract 1050.10, Bucks County, Pennsylvania",1223,166
1400000US42017105011,42017105011,"Census Tract 1050.11, Bucks County, Pennsylvania",1648,197
1400000US42017105012,42017105012,"Census Tract 1050.12, Bucks County, Pennsylvania",1448,316
1400000US42017105013,42017105013,"Census Tract 1050.13, Bucks County, Pennsylvania",-,**
1400000US42017105100,42017105100,"Census Tract 1051, Bucks County, Pennsylvania",854,389
1400000US42017105202,42017105202,"Census Tract 1052.02, Bucks County, Pennsylvania",971,749
1400000US42017105203,42017105203,"Census Tract 1052.03, Bucks County, Pennsylvania",1660,167
1400000US42017105206,42017105206,"Census Tract 1052.06, Bucks County, Pennsylvania",1503,191
1400000US42017105207,42017105207,"Census Tract 1052.07, Bucks County, Pennsylvania",1396,211
1400000US42017105208,42017105208,"Census Tract 1052.08, Bucks County, Pennsylvania",1727,397
1400000US42017105300,42017105300,"Census Tract 1053, Bucks County, Pennsylvania",1196,117
1400000US42017105400,42017105400,"Census Tract 1054, Bucks County, Pennsylvania",2363,776
1400000US42017105505,42017105505,"Census Tract 1055.05, Bucks County, Pennsylvania",1598,180
1400000US42017105506,42017105506,"Census Tract 1055.06, Bucks County, Pennsylvania",-,**
1400000US42017105507,42017105507,"Census Tract 1055.07, Bucks County, Pennsylvania",-,**
1400000US42017105508,42017105508,"Census Tract 1055.08, Bucks County, Pennsylvania",-,**
1400000US42017105509,42017105509,"Census Tract 1055.09, Bucks County, Pennsylvania",2300,144
1400000US42017105510,42017105510,"Census Tract 1055.10, Bucks County, Pennsylvania",1531,107
1400000US42017105511,42017105511,"Census Tract 1055.11, Bucks County, Pennsylvania",-,**
1400000US42017105600,42017105600,"Census Tract 1056, Bucks County, Pennsylvania",1160,121
1400000US42017105702,42017105702,"Census Tract 1057.02, Bucks County, Pennsylvania",892,66
1400000US42017105704,42017105704,"Census Tract 1057.04, Bucks County, Pennsylvania",1000,144
1400000US42017105801,42017105801,"Census Tract 1058.01, Bucks County, Pennsylvania",996,91
1400000US42017105805,42017105805,"Census Tract 1058.05, Bucks County, Pennsylvania",1056,59
1400000US42017105807,42017105807,"Census Tract 1058.07, Bucks County, Pennsylvania",953,29
1400000US42017105808,42017105808,"Census Tract 1058.08, Bucks County, Pennsylvania",1130,307
1400000US42017105809,42017105809,"Census Tract 1058.09, Bucks County, Pennsylvania",1117,38
1400000US42017105810,42017105810,"Census Tract 1058.10, Bucks County, Pennsylvania",423,50
1400000US42017105811,42017105811,"Census Tract 1058.11, Bucks County, Pennsylvania",870,248
1400000US42017105812,42017105812,"Census Tract 1058.12, Bucks County, Pennsylvania",1216,163
1400000US42017105900,42017105900,"Census Tract 1059, Bucks County, Pennsylvania",727,59
1400000US42017106000,42017106000,"Census Tract 1060, Bucks County, Pennsylvania",1203,45
1400000US42017106100,42017106100,"Census Tract 1061, Bucks County, Pennsylvania",978,47
1400000US42017106200,42017106200,"Census Tract 1062, Bucks County, Pennsylvania",2081,114
1400000US42017106300,42017106300,"Census Tract 1063, Bucks County, Pennsylvania",1641,92
1400000US42017106401,42017106401,"Census Tract 1064.01, Bucks County, Pennsylvania",869,347
1400000US42017106402,42017106402,"Census Tract 1064.02, Bucks County, Pennsylvania",886,231
1400000US42017106500,42017106500,"Census Tract 1065, Bucks County, Pennsylvania",700,181
1400000US42017106600,42017106600,"Census Tract 1066, Bucks County, Pennsylvania",938,95
1400000US42017980000,42017980000,"Census Tract 9800, Bucks County, Pennsylvania",-,**
1400000US42019902100,42019902100,"Census Tract 9021, Butler County, Pennsylvania",563,38
1400000US42019902200,42019902200,"Census Tract 9022, Butler County, Pennsylvania",566,55
1400000US42019902300,42019902300,"Census Tract 9023, Butler County, Pennsylvania",557,29
1400000US42019902400,42019902400,"Census Tract 9024, Butler County, Pennsylvania",483,38
1400000US42019902500,42019902500,"Census Tract 9025, Butler County, Pennsylvania",432,112
1400000US42019902600,42019902600,"Census Tract 9026, Butler County, Pennsylvania",586,130
1400000US42019902700,42019902700,"Census Tract 9027, Butler County, Pennsylvania",617,53
1400000US42019902800,42019902800,"Census Tract 9028, Butler County, Pennsylvania",622,72
1400000US42019902900,42019902900,"Census Tract 9029, Butler County, Pennsylvania",763,155
1400000US42019903000,42019903000,"Census Tract 9030, Butler County, Pennsylvania",543,76
1400000US42019903100,42019903100,"Census Tract 9031, Butler County, Pennsylvania",799,53
1400000US42019910100,42019910100,"Census Tract 9101, Butler County, Pennsylvania",480,47
1400000US42019910200,42019910200,"Census Tract 9102, Butler County, Pennsylvania",490,54
1400000US42019910301,42019910301,"Census Tract 9103.01, Butler County, Pennsylvania",564,81
1400000US42019910302,42019910302,"Census Tract 9103.02, Butler County, Pennsylvania",548,22
1400000US42019910400,42019910400,"Census Tract 9104, Butler County, Pennsylvania",578,53
1400000US42019910500,42019910500,"Census Tract 9105, Butler County, Pennsylvania",-,**
1400000US42019910600,42019910600,"Census Tract 9106, Butler County, Pennsylvania",557,66
1400000US42019910700,42019910700,"Census Tract 9107, Butler County, Pennsylvania",545,154
1400000US42019910800,42019910800,"Census Tract 9108, Butler County, Pennsylvania",582,86
1400000US42019910900,42019910900,"Census Tract 9109, Butler County, Pennsylvania",663,196
1400000US42019911000,42019911000,"Census Tract 9110, Butler County, Pennsylvania",536,28
1400000US42019911100,42019911100,"Census Tract 9111, Butler County, Pennsylvania",619,81
1400000US42019911200,42019911200,"Census Tract 9112, Butler County, Pennsylvania",523,105
1400000US42019911300,42019911300,"Census Tract 9113, Butler County, Pennsylvania",505,41
1400000US42019911400,42019911400,"Census Tract 9114, Butler County, Pennsylvania",775,51
1400000US42019911501,42019911501,"Census Tract 9115.01, Butler County, Pennsylvania",631,365
1400000US42019911502,42019911502,"Census Tract 9115.02, Butler County, Pennsylvania",554,35
1400000US42019911600,42019911600,"Census Tract 9116, Butler County, Pennsylvania",982,463
1400000US42019911700,42019911700,"Census Tract 9117, Butler County, Pennsylvania",604,97
1400000US42019911800,42019911800,"Census Tract 9118, Butler County, Pennsylvania",586,226
1400000US42019911900,42019911900,"Census Tract 9119, Butler County, Pennsylvania",725,106
1400000US42019912001,42019912001,"Census Tract 9120.01, Butler County, Pennsylvania",-,**
1400000US42019912002,42019912002,"Census Tract 9120.02, Butler County, Pennsylvania",1098,63
1400000US42019912101,42019912101,"Census Tract 9121.01, Butler County, Pennsylvania",954,26
1400000US42019912102,42019912102,"Census Tract 9121.02, Butler County, Pennsylvania",1086,148
1400000US42019912200,42019912200,"Census Tract 9122, Butler County, Pennsylvania",1177,107
1400000US42019912301,42019912301,"Census Tract 9123.01, Butler County, Pennsylvania",975,145
1400000US42019912303,42019912303,"Census Tract 9123.03, Butler County, Pennsylvania",1235,127
1400000US42019912304,42019912304,"Census Tract 9123.04, Butler County, Pennsylvania",1342,55
1400000US42019912401,42019912401,"Census Tract 9124.01, Butler County, Pennsylvania",1719,135
1400000US42019912402,42019912402,"Census Tract 9124.02, Butler County, Pennsylvania",774,122
1400000US42019912700,42019912700,"Census Tract 9127, Butler County, Pennsylvania",624,17
1400000US42019912800,42019912800,"Census Tract 9128, Butler County, Pennsylvania",1107,517
1400000US42021000100,42021000100,"Census Tract 1, Cambria County, Pennsylvania",279,51
1400000US42021000200,42021000200,"Census Tract 2, Cambria County, Pennsylvania",408,30
1400000US42021000300,42021000300,"Census Tract 3, Cambria County, Pennsylvania",386,51
1400000US42021000500,42021000500,"Census Tract 5, Cambria County, Pennsylvania",390,19
1400000US42021000600,42021000600,"Census Tract 6, Cambria County, Pennsylvania",427,20
1400000US42021000700,42021000700,"Census Tract 7, Cambria County, Pennsylvania",457,102
1400000US42021001200,42021001200,"Census Tract 12, Cambria County, Pennsylvania",374,25
1400000US42021010100,42021010100,"Census Tract 101, Cambria County, Pennsylvania",361,85
1400000US42021010200,42021010200,"Census Tract 102, Cambria County, Pennsylvania",323,15
1400000US42021010300,42021010300,"Census Tract 103, Cambria County, Pennsylvania",512,164
1400000US42021010500,42021010500,"Census Tract 105, Cambria County, Pennsylvania",455,47
1400000US42021010600,42021010600,"Census Tract 106, Cambria County, Pennsylvania",535,111
1400000US42021010700,42021010700,"Census Tract 107, Cambria County, Pennsylvania",535,70
1400000US42021010801,42021010801,"Census Tract 108.01, Cambria County, Pennsylvania",565,106
1400000US42021011000,42021011000,"Census Tract 110, Cambria County, Pennsylvania",476,34
1400000US42021011100,42021011100,"Census Tract 111, Cambria County, Pennsylvania",573,67
1400000US42021011200,42021011200,"Census Tract 112, Cambria County, Pennsylvania",613,35
1400000US42021011300,42021011300,"Census Tract 113, Cambria County, Pennsylvania",681,31
1400000US42021011400,42021011400,"Census Tract 114, Cambria County, Pennsylvania",530,47
1400000US42021011500,42021011500,"Census Tract 115, Cambria County, Pennsylvania",374,27
1400000US42021011600,42021011600,"Census Tract 116, Cambria County, Pennsylvania",345,74
1400000US42021011700,42021011700,"Census Tract 117, Cambria County, Pennsylvania",416,41
1400000US42021011800,42021011800,"Census Tract 118, Cambria County, Pennsylvania",425,44
1400000US42021011900,42021011900,"Census Tract 119, Cambria County, Pennsylvania",465,54
1400000US42021012000,42021012000,"Census Tract 120, Cambria County, Pennsylvania",378,17
1400000US42021012100,42021012100,"Census Tract 121, Cambria County, Pennsylvania",391,103
1400000US42021012200,42021012200,"Census Tract 122, Cambria County, Pennsylvania",460,43
1400000US42021012300,42021012300,"Census Tract 123, Cambria County, Pennsylvania",450,56
1400000US42021012400,42021012400,"Census Tract 124, Cambria County, Pennsylvania",378,71
1400000US42021012500,42021012500,"Census Tract 125, Cambria County, Pennsylvania",432,22
1400000US42021012600,42021012600,"Census Tract 126, Cambria County, Pennsylvania",594,28
1400000US42021012700,42021012700,"Census Tract 127, Cambria County, Pennsylvania",464,89
1400000US42021012800,42021012800,"Census Tract 128, Cambria County, Pennsylvania",414,25
1400000US42021012900,42021012900,"Census Tract 129, Cambria County, Pennsylvania",368,270
1400000US42021013000,42021013000,"Census Tract 130, Cambria County, Pennsylvania",360,60
1400000US42021013100,42021013100,"Census Tract 131, Cambria County, Pennsylvania",316,62
1400000US42021013200,42021013200,"Census Tract 132, Cambria County, Pennsylvania",432,18
1400000US42021013300,42021013300,"Census Tract 133, Cambria County, Pennsylvania",-,**
1400000US42021013400,42021013400,"Census Tract 134, Cambria County, Pennsylvania",304,55
1400000US42021013500,42021013500,"Census Tract 135, Cambria County, Pennsylvania",342,53
1400000US42021013600,42021013600,"Census Tract 136, Cambria County, Pennsylvania",283,84
1400000US42021013700,42021013700,"Census Tract 137, Cambria County, Pennsylvania",555,113
1400000US42023960100,42023960100,"Census Tract 9601, Cameron County, Pennsylvania",376,23
1400000US42023960200,42023960200,"Census Tract 9602, Cameron County, Pennsylvania",446,52
1400000US42025020102,42025020102,"Census Tract 201.02, Carbon County, Pennsylvania",637,79
1400000US42025020103,42025020103,"Census Tract 201.03, Carbon County, Pennsylvania",922,198
1400000US42025020105,42025020105,"Census Tract 201.05, Carbon County, Pennsylvania",1106,69
1400000US42025020106,42025020106,"Census Tract 201.06, Carbon County, Pennsylvania",630,163
1400000US42025020200,42025020200,"Census Tract 202, Carbon County, Pennsylvania",560,45
1400000US42025020300,42025020300,"Census Tract 203, Carbon County, Pennsylvania",603,45
1400000US42025020400,42025020400,"Census Tract 204, Carbon County, Pennsylvania",523,149
1400000US42025020500,42025020500,"Census Tract 205, Carbon County, Pennsylvania",845,104
1400000US42025020600,42025020600,"Census Tract 206, Carbon County, Pennsylvania",547,38
1400000US42025020700,42025020700,"Census Tract 207, Carbon County, Pennsylvania",603,72
1400000US42025020800,42025020800,"Census Tract 208, Carbon County, Pennsylvania",610,98
1400000US42025020900,42025020900,"Census Tract 209, Carbon County, Pennsylvania",660,67
1400000US42027010100,42027010100,"Census Tract 101, Centre County, Pennsylvania",575,35
1400000US42027010200,42027010200,"Census Tract 102, Centre County, Pennsylvania",486,59
1400000US42027010300,42027010300,"Census Tract 103, Centre County, Pennsylvania",440,70
1400000US42027010400,42027010400,"Census Tract 104, Centre County, Pennsylvania",528,112
1400000US42027010500,42027010500,"Census Tract 105, Centre County, Pennsylvania",569,43
1400000US42027010600,42027010600,"Census Tract 106, Centre County, Pennsylvania",716,42
1400000US42027010700,42027010700,"Census Tract 107, Centre County, Pennsylvania",777,116
1400000US42027010800,42027010800,"Census Tract 108, Centre County, Pennsylvania",550,58
1400000US42027010900,42027010900,"Census Tract 109, Centre County, Pennsylvania",767,96
1400000US42027011000,42027011000,"Census Tract 110, Centre County, Pennsylvania",634,39
1400000US42027011100,42027011100,"Census Tract 111, Centre County, Pennsylvania",652,41
1400000US42027011201,42027011201,"Census Tract 112.01, Centre County, Pennsylvania",987,306
1400000US42027011300,42027011300,"Census Tract 113, Centre County, Pennsylvania",1014,87
1400000US42027011400,42027011400,"Census Tract 114, Centre County, Pennsylvania",1206,124
1400000US42027011501,42027011501,"Census Tract 115.01, Centre County, Pennsylvania",1132,169
1400000US42027011502,42027011502,"Census Tract 115.02, Centre County, Pennsylvania",861,86
1400000US42027011600,42027011600,"Census Tract 116, Centre County, Pennsylvania",963,163
1400000US42027011702,42027011702,"Census Tract 117.02, Centre County, Pennsylvania",720,15
1400000US42027011800,42027011800,"Census Tract 118, Centre County, Pennsylvania",921,110
1400000US42027011901,42027011901,"Census Tract 119.01, Centre County, Pennsylvania",823,288
1400000US42027011902,42027011902,"Census Tract 119.02, Centre County, Pennsylvania",963,813
1400000US42027012000,42027012000,"Census Tract 120, Centre County, Pennsylvania",1113,101
1400000US42027012100,42027012100,"Census Tract 121, Centre County, Pennsylvania",-,**
1400000US42027012200,42027012200,"Census Tract 122, Centre County, Pennsylvania",1024,925
1400000US42027012300,42027012300,"Census Tract 123, Centre County, Pennsylvania",1029,252
1400000US42027012400,42027012400,"Census Tract 124, Centre County, Pennsylvania",921,58
1400000US42027012500,42027012500,"Census Tract 125, Centre County, Pennsylvania",952,109
1400000US42027012600,42027012600,"Census Tract 126, Centre County, Pennsylvania",945,71
1400000US42027012700,42027012700,"Census Tract 127, Centre County, Pennsylvania",854,38
1400000US42027012800,42027012800,"Census Tract 128, Centre County, Pennsylvania",915,37
1400000US42027981202,42027981202,"Census Tract 9812.02, Centre County, Pennsylvania",-,**
1400000US42029300101,42029300101,"Census Tract 3001.01, Chester County, Pennsylvania",1146,138
1400000US42029300103,42029300103,"Census Tract 3001.03, Chester County, Pennsylvania",1183,85
1400000US42029300104,42029300104,"Census Tract 3001.04, Chester County, Pennsylvania",1410,100
1400000US42029300106,42029300106,"Census Tract 3001.06, Chester County, Pennsylvania",1658,146
1400000US42029300107,42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",842,380
1400000US42029300108,42029300108,"Census Tract 3001.08, Chester County, Pennsylvania",1299,82
1400000US42029300109,42029300109,"Census Tract 3001.09, Chester County, Pennsylvania",2294,144
1400000US42029300201,42029300201,"Census Tract 3002.01, Chester County, Pennsylvania",-,**
1400000US42029300202,42029300202,"Census Tract 3002.02, Chester County, Pennsylvania",1783,129
1400000US42029300301,42029300301,"Census Tract 3003.01, Chester County, Pennsylvania",1581,479
1400000US42029300302,42029300302,"Census Tract 3003.02, Chester County, Pennsylvania",1729,115
1400000US42029300303,42029300303,"Census Tract 3003.03, Chester County, Pennsylvania",1566,293
1400000US42029300400,42029300400,"Census Tract 3004, Chester County, Pennsylvania",1468,177
1400000US42029300501,42029300501,"Census Tract 3005.01, Chester County, Pennsylvania",-,**
1400000US42029300502,42029300502,"Census Tract 3005.02, Chester County, Pennsylvania",1706,850
1400000US42029300600,42029300600,"Census Tract 3006, Chester County, Pennsylvania",1298,137
1400000US42029300700,42029300700,"Census Tract 3007, Chester County, Pennsylvania",929,69
1400000US42029300800,42029300800,"Census Tract 3008, Chester County, Pennsylvania",1019,67
1400000US42029300900,42029300900,"Census Tract 3009, Chester County, Pennsylvania",950,80
1400000US42029301000,42029301000,"Census Tract 3010, Chester County, Pennsylvania",1147,305
1400000US42029301100,42029301100,"Census Tract 3011, Chester County, Pennsylvania",770,31
1400000US42029301300,42029301300,"Census Tract 3013, Chester County, Pennsylvania",1188,122
1400000US42029301401,42029301401,"Census Tract 3014.01, Chester County, Pennsylvania",860,28
1400000US42029301402,42029301402,"Census Tract 3014.02, Chester County, Pennsylvania",948,66
1400000US42029301500,42029301500,"Census Tract 3015, Chester County, Pennsylvania",851,51
1400000US42029301600,42029301600,"Census Tract 3016, Chester County, Pennsylvania",853,130
1400000US42029301700,42029301700,"Census Tract 3017, Chester County, Pennsylvania",1042,264
1400000US42029301800,42029301800,"Census Tract 3018, Chester County, Pennsylvania",1426,182
1400000US42029301900,42029301900,"Census Tract 3019, Chester County, Pennsylvania",1091,656
1400000US42029302000,42029302000,"Census Tract 3020, Chester County, Pennsylvania",1675,395
1400000US42029302101,42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",1367,72
1400000US42029302102,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",1336,67
1400000US42029302202,42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",1350,71
1400000US42029302203,42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",1416,262
1400000US42029302204,42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",1238,184
1400000US42029302300,42029302300,"Census Tract 3023, Chester County, Pennsylvania",1238,73
1400000US42029302400,42029302400,"Census Tract 3024, Chester County, Pennsylvania",1039,49
1400000US42029302500,42029302500,"Census Tract 3025, Chester County, Pennsylvania",974,59
1400000US42029302600,42029302600,"Census Tract 3026, Chester County, Pennsylvania",1286,143
1400000US42029302702,42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",1198,49
1400000US42029302703,42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",1035,351
1400000US42029302704,42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",1071,885
1400000US42029302705,42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",1319,103
1400000US42029302706,42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",1217,60
1400000US42029302802,42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",1632,473
1400000US42029302803,42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",2080,275
1400000US42029302804,42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",1414,125
1400000US42029302805,42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",1191,59
1400000US42029302901,42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",1361,126
1400000US42029302902,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",1551,247
1400000US42029303000,42029303000,"Census Tract 3030, Chester County, Pennsylvania",1618,110
1400000US42029303100,42029303100,"Census Tract 3031, Chester County, Pennsylvania",2200,1414
1400000US42029303301,42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",891,102
1400000US42029303302,42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",1935,667
1400000US42029303401,42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",848,32
1400000US42029303402,42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",938,47
1400000US42029303501,42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",985,475
1400000US42029303502,42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",1357,469
1400000US42029303801,42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",882,95
1400000US42029303802,42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",-,**
1400000US42029303901,42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",773,98
1400000US42029303902,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",1521,460
1400000US42029304000,42029304000,"Census Tract 3040, Chester County, Pennsylvania",1389,281
1400000US42029304101,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",980,117
1400000US42029304102,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",857,46
1400000US42029304201,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",1212,100
1400000US42029304300,42029304300,"Census Tract 3043, Chester County, Pennsylvania",1067,346
1400000US42029304403,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",1327,354
1400000US42029304404,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",1135,55
1400000US42029304405,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",-,**
1400000US42029304406,42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",1541,628
1400000US42029304501,42029304501,"Census Tract 3045.01, Chester County, Pennsylvania",1241,757
1400000US42029304502,42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",809,709
1400000US42029304600,42029304600,"Census Tract 3046, Chester County, Pennsylvania",1162,421
1400000US42029304900,42029304900,"Census Tract 3049, Chester County, Pennsylvania",1181,107
1400000US42029305000,42029305000,"Census Tract 3050, Chester County, Pennsylvania",804,53
1400000US42029305101,42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",902,467
1400000US42029305102,42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",929,273
1400000US42029305300,42029305300,"Census Tract 3053, Chester County, Pennsylvania",1122,242
1400000US42029305400,42029305400,"Census Tract 3054, Chester County, Pennsylvania",983,72
1400000US42029305500,42029305500,"Census Tract 3055, Chester County, Pennsylvania",692,83
1400000US42029305600,42029305600,"Census Tract 3056, Chester County, Pennsylvania",830,54
1400000US42029305700,42029305700,"Census Tract 3057, Chester County, Pennsylvania",1043,59
1400000US42029306000,42029306000,"Census Tract 3060, Chester County, Pennsylvania",1284,346
1400000US42029306300,42029306300,"Census Tract 3063, Chester County, Pennsylvania",955,66
1400000US42029306501,42029306501,"Census Tract 3065.01, Chester County, Pennsylvania",1139,597
1400000US42029306503,42029306503,"Census Tract 3065.03, Chester County, Pennsylvania",827,104
1400000US42029306504,42029306504,"Census Tract 3065.04, Chester County, Pennsylvania",1086,180
1400000US42029306600,42029306600,"Census Tract 3066, Chester County, Pennsylvania",1346,211
1400000US42029306700,42029306700,"Census Tract 3067, Chester County, Pennsylvania",1210,138
1400000US42029306800,42029306800,"Census Tract 3068, Chester County, Pennsylvania",688,161
1400000US42029306900,42029306900,"Census Tract 3069, Chester County, Pennsylvania",790,170
1400000US42029307000,42029307000,"Census Tract 3070, Chester County, Pennsylvania",526,241
1400000US42029307100,42029307100,"Census Tract 3071, Chester County, Pennsylvania",1265,929
1400000US42029307200,42029307200,"Census Tract 3072, Chester County, Pennsylvania",964,137
1400000US42029307300,42029307300,"Census Tract 3073, Chester County, Pennsylvania",924,285
1400000US42029307400,42029307400,"Census Tract 3074, Chester County, Pennsylvania",835,179
1400000US42029307700,42029307700,"Census Tract 3077, Chester County, Pennsylvania",879,201
1400000US42029307800,42029307800,"Census Tract 3078, Chester County, Pennsylvania",797,126
1400000US42029307900,42029307900,"Census Tract 3079, Chester County, Pennsylvania",825,301
1400000US42029308000,42029308000,"Census Tract 3080, Chester County, Pennsylvania",822,46
1400000US42029308101,42029308101,"Census Tract 3081.01, Chester County, Pennsylvania",1077,110
1400000US42029308102,42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",708,53
1400000US42029308200,42029308200,"Census Tract 3082, Chester County, Pennsylvania",846,184
1400000US42029310400,42029310400,"Census Tract 3104, Chester County, Pennsylvania",-,**
1400000US42029311000,42029311000,"Census Tract 3110, Chester County, Pennsylvania",293,223
1400000US42029311100,42029311100,"Census Tract 3111, Chester County, Pennsylvania",2055,401
1400000US42029311200,42029311200,"Census Tract 3112, Chester County, Pennsylvania",1079,130
1400000US42029311300,42029311300,"Census Tract 3113, Chester County, Pennsylvania",1148,323
1400000US42029311401,42029311401,"Census Tract 3114.01, Chester County, Pennsylvania",1155,139
1400000US42029311403,42029311403,"Census Tract 3114.03, Chester County, Pennsylvania",1137,93
1400000US42029311404,42029311404,"Census Tract 3114.04, Chester County, Pennsylvania",778,331
1400000US42029311500,42029311500,"Census Tract 3115, Chester County, Pennsylvania",674,22
1400000US42029311600,42029311600,"Census Tract 3116, Chester County, Pennsylvania",850,55
1400000US42029311700,42029311700,"Census Tract 3117, Chester County, Pennsylvania",925,145
1400000US42029311800,42029311800,"Census Tract 3118, Chester County, Pennsylvania",818,48
1400000US42031160101,42031160101,"Census Tract 1601.01, Clarion County, Pennsylvania",607,107
1400000US42031160102,42031160102,"Census Tract 1601.02, Clarion County, Pennsylvania",436,43
1400000US42031160200,42031160200,"Census Tract 1602, Clarion County, Pennsylvania",512,24
1400000US42031160300,42031160300,"Census Tract 1603, Clarion County, Pennsylvania",531,65
1400000US42031160400,42031160400,"Census Tract 1604, Clarion County, Pennsylvania",403,116
1400000US42031160500,42031160500,"Census Tract 1605, Clarion County, Pennsylvania",434,21
1400000US42031160600,42031160600,"Census Tract 1606, Clarion County, Pennsylvania",524,41
1400000US42031160700,42031160700,"Census Tract 1607, Clarion County, Pennsylvania",424,23
1400000US42031160800,42031160800,"Census Tract 1608, Clarion County, Pennsylvania",490,35
1400000US42031160900,42031160900,"Census Tract 1609, Clarion County, Pennsylvania",439,28
1400000US42033330100,42033330100,"Census Tract 3301, Clearfield County, Pennsylvania",556,53
1400000US42033330200,42033330200,"Census Tract 3302, Clearfield County, Pennsylvania",499,105
1400000US42033330300,42033330300,"Census Tract 3303, Clearfield County, Pennsylvania",496,43
1400000US42033330400,42033330400,"Census Tract 3304, Clearfield County, Pennsylvania",523,59
1400000US42033330500,42033330500,"Census Tract 3305, Clearfield County, Pennsylvania",486,26
1400000US42033330600,42033330600,"Census Tract 3306, Clearfield County, Pennsylvania",493,57
