"date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","trello_id","City","State","ZIP","animal_type.x","budget_monthly_ranges","budget_emergency_ranges","reason.for.adoption_gift_ind","reason.for.adoption_mouser_ind","reason.for.adoption_my.kids_ind","reason.for.adoption_myself_ind","reason.for.adoption_other_ind","reason.for.adoption_protection_ind","all.household.agree_a.surprise_ind","all.household.agree_no_ind","all.household.agree_yes_ind","allergies_mildly.allergic_ind","allergies_no.allergies_ind","allergies_not.sure_ind","allergies_very.allergic_ind","home.owner_company_ind","home.owner_family.friend_ind","home.owner_family.member.or.friend_ind","home.owner_landlord_ind","home.owner_myself_ind","home.pet.policy_no.but.pets.allowed_ind","home.pet.policy_not.applicable_ind","home.pet.policy_not.yet_ind","home.pet.policy_yes.with.pet.policy_ind","home.pet.policy_yes_ind","experience_bred.sold_ind","experience_current.housemates.pet_ind","experience_currently.have.pet_ind","experience_euthanized_ind","experience_given.away_ind","experience_given.to.shelter_ind","experience_grew.up.with_ind","experience_never.lived.with_ind","experience_past.housemates.pet_ind","experience_pet.died.in.care_ind","experience_pet.ran.away_ind","budget.monthly.ranges_<25_ind","budget.monthly.ranges_>5000_ind","budget.monthly.ranges_1001.5000_ind","budget.monthly.ranges_101.200_ind","budget.monthly.ranges_201.500_ind","budget.monthly.ranges_26.100_ind","budget.monthly.ranges_501.1000_ind","budget.emergency.ranges_<25_ind","budget.emergency.ranges_>5000_ind","budget.emergency.ranges_1001.5000_ind","budget.emergency.ranges_101.200_ind","budget.emergency.ranges_201.500_ind","budget.emergency.ranges_26.100_ind","budget.emergency.ranges_501.1000_ind","home.alone.avg_0_ind","home.alone.avg_1_ind","home.alone.avg_10_ind","home.alone.avg_11_ind","home.alone.avg_12_ind","home.alone.avg_13_ind","home.alone.avg_2_ind","home.alone.avg_24_ind","home.alone.avg_3_ind","home.alone.avg_4_ind","home.alone.avg_5_ind","home.alone.avg_6_ind","home.alone.avg_7_ind","home.alone.avg_8_ind","home.alone.avg_9_ind","home.alone.max_0_ind","home.alone.max_1_ind","home.alone.max_10_ind","home.alone.max_11_ind","home.alone.max_12_ind","home.alone.max_13_ind","home.alone.max_14_ind","home.alone.max_15_ind","home.alone.max_16_ind","home.alone.max_18_ind","home.alone.max_2_ind","home.alone.max_20_ind","home.alone.max_23_ind","home.alone.max_24_ind","home.alone.max_28_ind","home.alone.max_3_ind","home.alone.max_30_ind","home.alone.max_36_ind","home.alone.max_4_ind","home.alone.max_48_ind","home.alone.max_5_ind","home.alone.max_6_ind","home.alone.max_7_ind","home.alone.max_8_ind","home.alone.max_9_ind","pet.kept_crate_ind","pet.kept_inside.only_ind","pet.kept_inside.outside_ind","pet.kept_inside.with.yard.access_ind","pet.kept_leash.harness_ind","pet.kept_other_ind","pet.kept_outside.only_ind","pet.kept_supervised.in.my.yard_ind","pet.kept_unsupervised.access.to.my.yard.doggie.door.etc_ind","exercise_another.pet_ind","exercise_dog.parks_ind","exercise_jogging.together_ind","exercise_not.much_ind","exercise_other.cats_ind","exercise_other.pets_ind","exercise_playing.in.my.yard_ind","exercise_toy.mice_ind","exercise_walks.off.leash_ind","exercise_walks.on.leash_ind","exercise_wand.toys_ind","needs_declaw_ind","needs_groom.myself_ind","needs_nail.clip_ind","needs_no.grooming_ind","needs_not.sure_ind","needs_other_ind","needs_professional.groomer_ind","needs_scratching.post_ind","return.pet_allergies.appear_ind","return.pet_becomes.aggressive_ind","return.pet_destructive_ind","return.pet_jumps.on.counters_ind","return.pet_jumps.on.furniture_ind","return.pet_litter.box.issues_ind","return.pet_moving.too.far_ind","return.pet_new.baby_ind","return.pet_none_ind","return.pet_not.allowed.new.living.space_ind","return.pet_not.enough.time_ind","return.pet_not.housebroken_ind","return.pet_other_ind","return.pet_pet.sheds_ind","return.pet_scratches.furniture_ind","return.pet_too.playful_ind","return.pet_vet.becomes.expensive_ind","animal_type.y","species","primary_breed","secondary_breed","markings","gender","altered","dob","age_intake","intake_asilomar","intake_condition","intake_date","intake_type","intake_subtype","intake_reason","intake_sitename","agency_name","outcome_asilomar","release_date","outcome_date","outcome_type","outcome_subtype","outcome_sitename","outcome_city","outcome_state","outcome_ZIP","new_age_group","process_time","process_time_periods","new.age.group_<4.weeks_ind","new.age.group_1.2years_ind","new.age.group_12weeks.6months_ind","new.age.group_2.4years_ind","new.age.group_4.12.weeks_ind","new.age.group_4.6years_ind","new.age.group_6.10years_ind","new.age.group_6months.1year_ind","new.age.group_NA_ind","new.age.group_older.than.10years_ind","animal_type.x.x","date_start","checklist_ACCT","checklist_CHQ","checklist_LL","checklist_PP","checklist_SPCA","checklist_TR","checklist_VET","wday_start","dateLastActivity","due","animal_type.y.y","label_names","last_label","num_labels","label.names_.adopted.elsewhere_ind","label.names_.adopted_ind","label.names_.adoption.follow.up_ind","label.names_.approved.with.limitation_ind","label.names_.approved_ind","label.names_.checks_ind","label.names_.declaw.only_ind","label.names_.denied_ind","label.names_.do.not.follow.up_ind","label.names_.dog.meet_ind","label.names_.foster.to.adopt_ind","label.names_.landlord_ind","label.names_.manager.decision_ind","label.names_.need.info_ind","label.names_.need.proof.of.ownership_ind","label.names_.need.roommates.vet.info_ind","label.names_.need.to.see.id_ind","label.names_.need.vet.info_ind","label.names_.need.written.ll.permission_ind","label.names_.needs.app.attached_ind","label.names_.needs.review.before.approval_ind","label.names_.not.s.n_ind","label.names_.not.utd_ind","label.names_.opa_ind","label.names_.pet.policy_ind","label.names_.questions_ind","label.names_.ready.for.review_ind","label.names_.ready.to.adopt_ind","label.names_.red.flag_ind","label.names_.rescue.check_ind","label.names_.returned_ind","label.names_.reviewed.with.handouts.only_ind","label.names_.serial.no.show_ind","label.names_.unsure.foster.or.adopt_ind","label.names_.vet.check.in.process_ind","label.names_.vet_ind","label.names_.withdrawn_ind","label.names_adopted.elsewhere_ind","label.names_adopted_ind","label.names_adoption.follow.up_ind","label.names_approved.with.limitation_ind","label.names_approved_ind","label.names_checks_ind","label.names_declaw.only_ind","label.names_denied_ind","label.names_foster.to.adopt_ind","label.names_landlord_ind","label.names_manager.decision_ind","label.names_need.info_ind","label.names_need.proof.of.ownership_ind","label.names_need.roommates.vet.info_ind","label.names_need.to.see.id_ind","label.names_need.vet.info_ind","label.names_need.written.ll.permission_ind","label.names_needs.review.before.approval_ind","label.names_not.s.n_ind","label.names_not.utd_ind","label.names_opa_ind","label.names_pet.policy_ind","label.names_questions_ind","label.names_ready.for.review_ind","label.names_ready.to.adopt_ind","label.names_red.flag_ind","label.names_rescue.check_ind","label.names_returned_ind","label.names_reviewed.with.handouts.only_ind","label.names_serial.no.show_ind","label.names_unsure.foster.or.adopt_ind","label.names_vet.check.in.process_ind","label.names_vet_ind","label.names_withdrawn_ind"
2018-12-31,"today","myself",TRUE,1,0,"yes","no-allergies","myself",NA,"given-away,pet-died-in-care,euthanized,grew-up-with,currently-have-pet,current-housemates-pet",125,3000,NA,3,"inside-only","toy-mice,wand-toys,other-pets","nail-clip,scratching-post","none,becomes-aggressive","other","5bfecbeaf9c3e187eb632753","PHILADELPHIA","PA","19104","cats","101-200","1001-5000",0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","No",2015-09-18,36,"Healthy","Healthy",2018-09-18 11:03:00,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2019-01-14 17:43:00,2019-01-14 17:43:00,"Adoption","Project Meow","PAWS Foster Program","BOULDER","CO","80305","2-4years",118.319444444444,"91-180days",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-14,NA,"cats","reviewed with handouts only, adopted","adopted",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-27,"one-month-or-more","myself",TRUE,2,0,"yes","no-allergies","myself",NA,"euthanized,grew-up-with,past-housemates-pet",250,1000,8,NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","website","5830b6fd9b5eb5693b943550","PHILADELPHIA","PA","19144","cats","201-500","501-1000",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"F","Yes",2017-10-06,11,"Treatable-Rehabilitatable","Healthy",2018-09-23 16:13:00,"Return","Returned Adoption","Unrealistic Expectations","Grant Avenue",NA,"Treatable-Rehabilitatable",2018-12-31 14:09:00,2018-12-31 14:09:00,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA","19144","6months-1year",98.9555555555555,"91-180days",0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-31,NA,"cats",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-27,"one-month-or-more","myself",FALSE,1,0,"yes","mildly-allergic","myself",NA,"grew-up-with,past-housemates-pet",100,2500,0,6,"inside-only","toy-mice,wand-toys","scratching-post","none,allergies-appear",NA,"5c23b9c9afe9f63c84e03f76","PHILADELPHIA","PA","19148","cats","26-100","1001-5000",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","Yes",2018-06-14,1,NA,"Healthy",2018-07-27 13:44:00,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly",NA,2018-12-29 15:36:00,2018-12-29 15:36:00,"Adoption","PAC","PAC","PHILADELPHIA","PA","19148","<4 weeks",155.119444444444,"91-180days",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-23,"today","myself,my-kids,gift",FALSE,1,3,"yes,a-surprise","no-allergies","myself",NA,"grew-up-with",150,300,6,NA,"inside-only","toy-mice,wand-toys,other-pets","not-sure","none",NA,"5c1fc899f249bd6e1f45d851","PHILADELPHIA","PA","19129","cats","101-200","201-500",1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","Yes",2016-03-07,32,NA,"Sick",2018-11-26 18:11:00,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-12-24 12:12:00,2018-12-24 12:12:00,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA","19129","2-4years",27.7506944444444,"11-30 days",0,0,0,1,0,0,0,0,0,0,"cat",2018-12-23 17:40:41,NA,0.14,0.16,0.14,NA,0.14,0.14,"Sun",2018-12-24,2018-12-23,"cats","adopted","adopted",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,"today","myself,my-kids,mouser",TRUE,2,1,"yes","no-allergies","myself",NA,"grew-up-with,past-housemates-pet",250,250,5,5,"inside-only","toy-mice,not-much","scratching-post","becomes-aggressive","website","5c1ebcd416ba2112af7da910","PHILADELPHIA","PA","19120","cats","201-500","201-500",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","Yes",2018-09-06,3,"Treatable-Manageable","Healthy",2018-12-19 13:04:00,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Manageable",2018-12-22 18:17:00,2018-12-22 18:17:00,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA","19120","4-12 weeks",3.21736111111111,"4-5 days",0,0,0,0,1,0,0,0,0,0,"cat",2018-12-22 22:38:12,NA,0.01,0.02,0.01,NA,0.01,0.02,"Sat",2018-12-28,2018-12-22,"cats","adopted","adopted",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,"today","myself",FALSE,2,2,"yes","no-allergies","family-member-or-friend",NA,"pet-died-in-care,grew-up-with",100,500,6,8,"inside-only","toy-mice,other-pets","scratching-post,other","allergies-appear,vet-becomes-expensive,becomes-aggressive",NA,"5b6b639dd851035960ee724a","ABINGTON","PA","19001","cats","26-100","201-500",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","Yes",2018-08-18,4,"Treatable-Manageable","Healthy",2018-12-19 13:04:00,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Manageable",2018-12-22 13:01:00,2018-12-22 13:01:00,"Adoption","Grant Avenue","Grant Avenue","ABINGTON","PA","19001","12weeks-6months",2.99791666666667,"2-3 days",0,0,1,0,1,0,0,0,0,0,"cat",2018-08-08 21:41:49,NA,NA,NA,NA,NA,NA,4.76,"Wed",2018-08-13,2018-08-08,"cats","ready for review","ready for review",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-18,"today","myself",FALSE,2,2,"yes","no-allergies","family-member-or-friend",NA,"pet-died-in-care,grew-up-with",100,500,6,8,"inside-only","toy-mice,other-pets","scratching-post,other","allergies-appear,vet-becomes-expensive,becomes-aggressive",NA,"5b6b639dd851035960ee724a","ABINGTON","PA","19001","cats","26-100","201-500",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cat","Cat","Domestic Shorthair","Mix",NA,"M","Yes",2018-08-20,3,"Treatable-Manageable","Healthy",2018-12-19 13:04:00,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Manageable",2018-12-22 13:01:00,2018-12-22 13:01:00,"Adoption","Grant Avenue","Grant Avenue","ABINGTON","PA","19001","4-12 weeks",2.99791666666667,"2-3 days",0,0,1,0,1,0,0,0,0,0,"cat",2018-08-08 21:41:49,NA,NA,NA,NA,NA,NA,4.76,"Wed",2018-08-13,2018-08-08,"cats","ready for review","ready for review",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-16,"today","my-kids",TRUE,1,1,"yes","no-allergies","myself",NA,"currently-have-pet",1000,5000,3,3,"inside-only","toy-mice,wand-toys,other-pets","scratching-post","none","website","5b6cb07d4fe20d0f3bfc40d6","COLLINGDALE","PA","19023","cats","501-1000","1001-5000",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"F","Yes",2018-05-01,1,NA,"Healthy",2018-06-21 15:28:00,"Stray","Unidentified Animal in Shelter",NA,"Grays Ferry Avenue",NA,NA,2018-11-01 18:52:00,2018-11-01 18:52:00,"Adoption","Foster Home","PAWS Foster Program","DARBY","PA","19023","<4 weeks",133.141666666667,"91-180days",1,0,0,0,0,0,0,0,0,0,"cat",2018-08-09 21:22:05,NA,0.04,0.04,NA,NA,0,NA,"Thu",2018-11-01,2018-08-09,"cats","adopted","adopted",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,"today","myself",FALSE,1,0,"a-surprise","no-allergies","family-member-or-friend",NA,"never-lived-with",100,500,5,8,"inside-outside,leash-harness,inside-with-yard-access","toy-mice,wand-toys,not-much","scratching-post,not-sure,nail-clip","not-enough-time,vet-becomes-expensive,not-allowed-new-living-space",NA,"5c130f5a35a2d62400992e74","PHILADELPHIA","PA","19116","cats","26-100","201-500",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"Cat","Cat","Domestic Shorthair","Mix",NA,"F","Yes",2017-07-23,13,"Healthy","Healthy",2018-09-07 16:39:00,"Stray","Public Drop Off",NA,"Grant Avenue",NA,"Healthy",2018-12-17 17:39:00,2018-12-17 17:39:00,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA","19116","1-2years",101.083333333333,"91-180days",0,1,0,0,0,0,0,0,0,0,"cat",2018-12-14 02:03:06,NA,0.78,0.78,0.78,NA,0.78,0.78,"Fri",2018-12-17,2018-12-14,"cats","adopted","adopted",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,"one-month-or-more","myself",FALSE,1,0,"yes","no-allergies","company","yes","grew-up-with,currently-have-pet",60,500,6,8,"inside-only","toy-mice,wand-toys,other-cats","scratching-post","none",NA,"582a54bcc7f743105f7b1e64","PHILADELPHIA","PA","19136","cats","26-100","201-500",0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cat","Cat","Domestic Shorthair","Mix",NA,"F","Yes",2018-09-06,3,"Treatable-Manageable","Healthy",2018-12-19 13:04:00,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Healthy",2018-12-27 14:46:00,2018-12-27 14:46:00,"Adoption","PAC","PAC","PHILADELPHIA","PA","19136","4-12 weeks",8.07083333333333,"6-10 days",0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-27,NA,"cats",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
